"id","description"
"10850","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, FULL BOARD, FREE WIFI"
"10847","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE **PACKAGE RATE**, HALF BOARD, FREE WIFI"
"10845","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE BREAKFAST BUFFET, FREE WIFI"
"10840","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FREE WIFI"
"10935","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE FULL BOARD, FREE WIFI"
"10933","SUPERIOR ROOM TERRACE (2 PERSONS) NON REFUNDABLE HALF BOARD, FREE WIFI"
"762","SUPERIOR ROOM TRIPLE"
"924","SUPERIOR ROOM TRIPLE    NO REEMBOLSABLE"
"12209","SUPERIOR ROOM WITH 1 DOUBLE BED AND A SOFA BED"
"12535","SUPERIOR ROOM WITH A DOUBLE BED"
"14367","SUPERIOR ROOM WITH A DOUBLE BED    NO REEMBOLSABLE"
"13768","SUPERIOR ROOM WITH BALCONY"
"13749","SUPERIOR ROOM WITH BALCONY NON REFUNDABLE"
"12362","SUPERIOR ROOM WITH CITY VIEW"
"15184","SUPERIOR ROOM WITH CITY VIEW   NRF"
"6412","SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE"
"8806","SUPERIOR ROOM WITH LOUVRE VIEW,1 QUEEN BED,NONSMOKING + SAVE 20%"
"12230","SUPERIOR ROOM WITH ONE QUEEN SIZE BED AND ONE SINGLE BED"
"12177","SUPERIOR ROOM WITH QUEEN SIZE BED"
"14216","SUPERIOR ROOM WITH QUEEN SIZE BED    NO REEMBOLSABLE"
"12835","SUPERIOR ROOM WITH SOFA 2 ADULTS + 1 CHILDREN"
"6730","SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE"
"6725","SUPERIOR ROOM WITH SPA ACCESS,1 DOUBLE BED,NONSMOKING + SAVE10%"
"15323","SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE BB"
"15312","SUPERIOR ROOM WITH SQUARE VIEW   NON REFUNDABLE RO"
"15329","SUPERIOR ROOM WITH SQUARE VIEW BB"
"14904","SUPERIOR ROOM WITH SQUARE VIEW RO"
"541","SUPERIOR ROOM WITH TERRACE"
"538","SUPERIOR ROOM WITH TERRACE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13808","SUPERIOR ROOM WITH TERRACE NON REFUNDABLE"
"12385","SUPERIOR ROOM WITH TWIN BEDS"
"14368","SUPERIOR ROOM WITH TWIN BEDS    NO REEMBOLSABLE"
"12414","SUPERIOR ROOM WITH TWIN BEDS + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"15355","SUPERIOR ROOM WITH TWO DOUBLE BEDS BB"
"15354","SUPERIOR ROOM WITH TWO DOUBLE BEDS BB NON REFUNDABLE"
"15348","SUPERIOR ROOM WITH TWO DOUBLE BEDS RO"
"15346","SUPERIOR ROOM WITH TWO DOUBLE BEDS RO NON REFUNDABLE"
"12155","SUPERIOR ROOM WITH TWO SINGLE BEDS"
"14191","SUPERIOR ROOM WITH TWO SINGLE BEDS    NO REEMBOLSABLE"
"346","SUPERIOR ROOM WITH VIEW"
"474","SUPERIOR ROOM WITH VIEW   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"344","SUPERIOR ROOM WITH VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13892","SUPERIOR ROOM WITH VIEWS"
"13874","SUPERIOR ROOM WITH VIEWS NON REFUNDABLE"
"1232","SUPERIOR ROOM, 1 DOUBLE BED"
"8837","SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING"
"6424","SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"6429","SUPERIOR ROOM, 1 DOUBLE BED WITH SOFA BED,1 DOUBLE BED AND 1 TWIN SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%"
"16984","SUPERIOR ROOM, 1 KING"
"16990","SUPERIOR ROOM, 1 KING   TARIFA EMPAQUETADA"
"12386","SUPERIOR ROOM, 1 KING SIZE BED"
"12413","SUPERIOR ROOM, 1 KING SIZE BED + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"17026","SUPERIOR ROOM, 1 QUEEN"
"6448","SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING"
"6438","SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"6451","SUPERIOR ROOM, 1 QUEEN BED WITH SOFA BED,1 QUEEN BED AND 1 DOUBLE SOFA BED,NONSMOKING + MEMBER’S PRICE: 5%"
"13548","SUPERIOR ROOM, 1 QUEEN BED, CITY VIEW"
"6365","SUPERIOR ROOM, 1 QUEEN BED, NON SMOKING"
"13550","SUPERIOR ROOM, 1 QUEEN BED, TERRACE"
"16983","SUPERIOR ROOM, 2 DOUBLE"
"16991","SUPERIOR ROOM, 2 DOUBLE   TARIFA EMPAQUETADA"
"17025","SUPERIOR ROOM, 2 TWIN"
"6366","SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING"
"13507","SUPERIOR ROOM, 2 TWIN BEDS, NON SMOKING, RIVER VIEW + "
"6604","SUPERIOR ROOM, 2 TWIN BEDS,NONSMOKING + SAVE10%"
"13427","SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED"
"13406","SUPERIOR ROOM, CITY VIEW , 1 DOUBLE BED + "
"6339","SUPERIOR ROOM, CITY VIEW,1 DOUBLE BED,NONSMOKING"
"14723","SUPERIOR ROOM, VALLEY VIEW"
"15675","SUPERIOR ROOM, VALLEY VIEW 1 CAMA DE CASAL <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>"
"15674","SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>NON REFUNDABLE</U>"
"15718","SUPERIOR ROOM, VALLEY VIEW 2 CAMAS INDIVIDUAIS <U><I>BED TYPE AREN'T GUARANTEED</I></U> <U>PACKAGE RATE</U> <U>NON REFUNDABLE</U>"
"6310","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING"
"6404","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"9343","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + MEMBER’S PRICE: 10%"
"8991","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE"
"6744","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"6591","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE10%"
"6583","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
"9689","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE19%"
"6407","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE20%"
"8741","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE22%"
"8632","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE25%"
"9304","SUPERIOR ROOM,1 DOUBLE BED,NONSMOKING + SAVE28%"
"6403","SUPERIOR ROOM,1 KING BED,NONSMOKING"
"6771","SUPERIOR ROOM,1 KING BED,NONSMOKING + BOOK EARLY AND SAVE"
"6588","SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S EXCLUSIVE PRICE"
"6593","SUPERIOR ROOM,1 KING BED,NONSMOKING + MEMBER’S PRICE: 10%"
"6773","SUPERIOR ROOM,1 KING BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"8818","SUPERIOR ROOM,1 KING BED,NONSMOKING + SAVE10%,10% OFF BEVERAGES"
"6389","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING"
"6435","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + BOOK NOW AND SAVE"
"9628","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"8996","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)"
"8799","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE 20%"
"6427","SUPERIOR ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
"6358","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING"
"8992","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE"
"6743","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10%"
"8997","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10% (ON SELECT NIGHTS)"
"6428","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%"
"8817","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE10%,10% OFF BEVERAGES"
"8827","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE11%"
"9688","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%"
"6406","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE20%"
"8740","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE22%"
"8631","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%"
"9305","SUPERIOR ROOM,2 TWIN BEDS,NONSMOKING + SAVE28%"
"11118","SUPERIOR ROOM(TERRACE)"
"5541","SUPERIOR ROOMS"
"5533","SUPERIOR ROOMS + EXCLUSIVE DISCOUNT"
"11587","SUPERIOR ROSSIO AND CASTLE VIEW ROOM"
"14874","SUPERIOR ROSSIO AND CASTLE VIEW ROOM   NON REFUNDABLE"
"11568","SUPERIOR ROSSIO AND CASTLE VIEW ROOM  NON REFUNDABLE"
"13437","SUPERIOR SEA VIEW"
"11883","SUPERIOR SEA VIEW ROOM"
"14964","SUPERIOR SEA VIEW ROOM   NON REFUNDABLE"
"11877","SUPERIOR SEA VIEW ROOM  NON REFUNDABLE"
"11237","SUPERIOR SINGLE"
"14530","SUPERIOR SINGLE (1PAX)"
"11690","SUPERIOR SINGLE BALCONY ROOM"
"14432","SUPERIOR SINGLE BALCONY ROOM   NR15BB10   NON REFUNDABLE 15D BB 10%"
"11671","SUPERIOR SINGLE BALCONY ROOM  NR15BB10  NON REFUNDABLE 15D BB 10%"
"11712","SUPERIOR SINGLE BB"
"11698","SUPERIOR SINGLE BB NRF"
"11731","SUPERIOR SINGLE HB"
"11702","SUPERIOR SINGLE RO"
"11687","SUPERIOR SINGLE RO NRF"
"12326","SUPERIOR SINGLE ROOM"
"13252","SUPERIOR SINGLE ROOM   BREAKFAST INCLUDED IN THE PRICE"
"13245","SUPERIOR SINGLE ROOM   NON REFUNDABLE"
"11420","SUPERIOR SINGLE ROOM  BREAKFAST INCLUDED IN THE PRICE"
"13304","SUPERIOR SINGLE ROOM , 1 TWIN BED + "
"14309","SUPERIOR SINGLE ROOM (1 TWIN BED)"
"13889","SUPERIOR SINGLE ROOM (FULL DOUBLE BED)"
"12338","SUPERIOR SINGLE ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"11638","SUPERIOR SINGLE ROOM BB"
"11618","SUPERIOR SINGLE ROOM BB NRF"
"11660","SUPERIOR SINGLE ROOM HB"
"13745","SUPERIOR SINGLE ROOM NON REFUNDABLE"
"11628","SUPERIOR SINGLE ROOM RO"
"11607","SUPERIOR SINGLE ROOM RO NRF"
"14973","SUPERIOR SINGLE ROOM SEA VIEW"
"12153","SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED"
"14190","SUPERIOR SINGLE ROOM WITH 1 QUEEN SIZE BED    NO REEMBOLSABLE"
"13969","SUPERIOR SINGLE ROOM WITH STREET VIEW"
"11757","SUPERIOR SINGLE ROOM(1 KING BED)"
"11737","SUPERIOR SINGLE ROOM(1 KING BED) NON REFUNDABLE"
"11760","SUPERIOR SINGLE ROOM(2 TWIN BEDS)"
"11739","SUPERIOR SINGLE ROOM(2 TWIN BEDS) NON REFUNDABLE"
"13905","SUPERIOR SINGLE SUITE"
"14004","SUPERIOR SINGLE SUITE (+ SOFA)"
"13984","SUPERIOR SINGLE SUITE (KITCHEN)"
"12662","SUPERIOR SINGLE USE"
"16759","SUPERIOR STANDARD"
"11940","SUPERIOR STUDIO"
"13866","SUPERIOR STUDIO NON REFUNDABLE"
"11900","SUPERIOR STUDIO NONREFUNDABLE"
"13663","SUPERIOR STUDIO SUITE"
"11913","SUPERIOR SUITE"
"810","SUPERIOR SUITE   KING OR TWIN BEDS"
"13262","SUPERIOR SUITE   NON REFUNDABLE"
"14084","SUPERIOR SUITE   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE"
"13254","SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE"
"13282","SUPERIOR SUITE   SINGLE OCCUPANCY   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE"
"11431","SUPERIOR SUITE  NONREFUNDABLE"
"11421","SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE"
"11454","SUPERIOR SUITE  SINGLE OCCUPANCY  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE"
"11497","SUPERIOR SUITE (2 ADULTS)  BREAKFAST INCLUDED IN THE PRICE"
"11488","SUPERIOR SUITE (2 ADULTS)  SINGLE OCCUPANCY  BREAKFAST INCLUDED IN THE PRICE"
"16826","SUPERIOR SUITE 2 DOUBLE BEDS"
"11955","SUPERIOR SUITE EXECUTIVE LEVEL"
"11909","SUPERIOR SUITE EXECUTIVE LEVEL NONREFUNDABLE"
"16825","SUPERIOR SUITE KING BED"
"13300","SUPERIOR SUITE NON REFUNDABLE"
"11475","SUPERIOR SUITE NONREFUNDABLE"
"11972","SUPERIOR SUITE PATIO"
"11926","SUPERIOR SUITE PATIO NONREFUNDABLE"
"13354","SUPERIOR SUITE RO"
"13389","SUPERIOR SUITE T1"
"15340","SUPERIOR SUITE WITH SOFA BED"
"15335","SUPERIOR SUITE WITH SOFA BED   NR15RO10   NON REFUNDABLE 15D RO 10%"
"11661","SUPERIOR T1"
"12969","SUPERIOR TERRACE ROOM"
"13546","SUPERIOR THREE BEDROOM APARTMENT"
"563","SUPERIOR TRIPLE"
"560","SUPERIOR TRIPLE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"562","SUPERIOR TRIPLE 2 + 1"
"561","SUPERIOR TRIPLE 2 + 1 + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"12814","SUPERIOR TRIPLE ROOM"
"13289","SUPERIOR TRIPLE ROOM   NON REFUNDABLE"
"14915","SUPERIOR TRIPLE ROOM   NON REFUNDABLE   BREAKFAST INCLUDED IN THE PRICE"
"11570","SUPERIOR TRIPLE ROOM  BREAKFAST INCLUDED IN THE PRICE"
"11522","SUPERIOR TRIPLE ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE"
"15351","SUPERIOR TRIPLE ROOM BB"
"14925","SUPERIOR TRIPLE ROOM RO"
"5554","SUPERIOR TRIPLE ROOM TRIPLE OCCUPANCY + SPECIAL DISCOUNT"
"8998","SUPERIOR TRIPLE ROOM,1 DOUBLE BED AND 1 TWIN BED,NONSMOKING + SAVE10%"
"6606","SUPERIOR TRIPLE ROOM,1 QUEEN BED AND 1 LARGE TWIN BED,NONSMOKING + PRIVATE SALE"
"6615","SUPERIOR TRIPLE ROOM,1 QUEEN BED AND 1 LARGE TWIN BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"6607","SUPERIOR TRIPLE ROOM,3 LARGE TWIN BEDS,NONSMOKING + PRIVATE SALE"
"6616","SUPERIOR TRIPLE ROOM,3 LARGE TWIN BEDS,NONSMOKING + PRIVATE SALE: SAVE 10%"
"8999","SUPERIOR TRIPLE ROOM,3 TWIN BEDS,NONSMOKING + SAVE10%"
"1133","SUPERIOR TWIN"
"1066","SUPERIOR TWIN (TWO BEDS)"
"439","SUPERIOR TWIN BEDS"
"11323","SUPERIOR TWIN OR DOUBLE ROOM"
"1201","SUPERIOR TWIN ROOM"
"13278","SUPERIOR TWIN ROOM   BREAKFAST INCLUDED IN THE PRICE"
"13267","SUPERIOR TWIN ROOM   NON REFUNDABLE"
"11443","SUPERIOR TWIN ROOM  BREAKFAST INCLUDED IN THE PRICE"
"11478","SUPERIOR TWIN ROOM  NONREFUNDABLE  BREAKFAST INCLUDED IN THE PRICE"
"13647","SUPERIOR TWIN ROOM , 2 TWIN BEDS"
"13351","SUPERIOR TWIN ROOM , 2 TWIN BEDS + "
"5550","SUPERIOR TWIN ROOM + SPECIAL DISCOUNT"
"11316","SUPERIOR TWIN ROOM 2 TWIN BEDS"
"14834","SUPERIOR TWIN ROOM 2 TWIN BEDS (SINGLE USE)"
"11299","SUPERIOR TWIN ROOM 2 TWIN BEDS NONREFUNDABLE"
"14991","SUPERIOR TWIN ROOM NON REFUNDABLE"
"11268","SUPERIOR TWIN ROOM NONREFUNDABLE"
"11496","SUPERIOR TWIN ROOM NR"
"11490","SUPERIOR TWIN ROOM RO"
"11466","SUPERIOR TWIN ROOM RO NR"
"11164","SUPERIOR TWIN ROOM WITH CITY VIEW"
"13496","SUPERIOR TWIN ROOM WITH RIVER VIEW   NON REFUNDABLE"
"11174","SUPERIOR TWIN ROOM WITH SEA VIEW"
"6309","SUPERIOR TWIN ROOM, 2 TWIN BEDS,NONSMOKING"
"12286","SUPERIOR TWIN ROOM, SEA VIEW (2 TWIN BEDS)"
"6301","SUPERIOR TWIN ROOM,2 TWIN BEDS,NONSMOKING"
"15160","SUPERIOR TWIN SINGLE USE BB"
"15173","SUPERIOR TWIN SINGLE USE HB"
"220","SUPERIOR TWIN/DOUBLE"
"1279","SUPERIOR TWIN/DOUBLE ROOM"
"12904","SUPERIOR TWO BEDROOM SEA VIEW APARTMENT"
"14636","SUPERIOR TWO BEDROOM SEA VIEW APARTMENT   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"16893","SUPERIOR TWO BEDS"
"3328","SUPERIOR UNDEFINED HABITACION SUPERIOR-  NO REEMBOLSABLE"
"12247","SUPERIOR VALLEY VIEW"
"12251","SUPERIOR VALLEY VIEW (1AD)"
"12237","SUPERIOR VALLEY VIEW (1AD) + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"12217","SUPERIOR VALLEY VIEW + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"13446","SUPERIOR VINTAGE"
"13444","SUPERIOR VINTAGE + EXT BBFLEXPACK"
"13439","SUPERIOR VINTAGE + EXT ROFLEXPACK"
"5441","SUPERIOR WITH ACCESS TO THE SPA"
"5436","SUPERIOR WITH ACCESS TO THE SPA + EXCLUSIVE DISCOUNT"
"12678","SUPERIOR WITH BALCONY"
"13960","SUPERIOR WITH BALCONY   TARIFA EMPAQUETADA"
"12679","SUPERIOR WITH BALCONY 2+1"
"13959","SUPERIOR WITH BALCONY 2+1   TARIFA EMPAQUETADA"
"12726","SUPERIOR WITH BALCONY 3 ADULTS"
"14020","SUPERIOR WITH BALCONY 3 ADULTS   TARIFA EMPAQUETADA"
"7324","SUPERIOR WITH EXTRA BED"
"9069","SUPERIOR WITH TERRACE WITH ACCESS TO THE SPA"
"9064","SUPERIOR WITH TERRACE WITH ACCESS TO THE SPA + EXCLUSIVE DISCOUNT"
"11098","SUPERIOR WITH VALLEY VIEW"
"417","SUPERIOR XL ROOM"
"413","SUPERIOR XL ROOM + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"11063","SUPERIOR, 1 TWIN BED"
"11600","SUPERIOR, CITY VIEW"
"11426","SUPERIOR, DOUBLE BED"
"12019","SUPERIOR, DOUBLE BED, AVENUE VIEW"
"12036","SUPERIOR, DOUBLE BED, CITY VIEW"
"12069","SUPERIOR, DOUBLE BED, POOL VIEW"
"12078","SUPERIOR, DOUBLE BED, WITH VIEW"
"12014","SUPERIOR, DOUBLE OR TWIN BED"
"12028","SUPERIOR, DOUBLE OR TWIN BED, CITY VIEW"
"12003","SUPERIOR, DOUBLE/DOUBLE"
"12023","SUPERIOR, DOUBLE/DOUBLE, CITY VIEW"
"11102","SUPERIOR, MULTIPLE BEDS"
"11067","SUPERIOR, QUEEN BED"
"12002","SUPERIOR, SINGLE"
"11145","SUPERIOR, SINGLE BED, QUEEN BED"
"12067","SUPERIOR, SINGLE, CITY VIEW"
"11937","SUPERIOR, SINGLE, DOUBLE BED"
"12024","SUPERIOR, SINGLE, DOUBLE BED, CITY VIEW"
"11951","SUPERIOR, SINGLE, TWIN BEDS"
"11193","SUPERIOR, TRIPLE, QUEEN BED, SOFA"
"11068","SUPERIOR, TWIN BEDS"
"12009","SUPERIOR, TWIN BEDS, AVENUE VIEW"
"12022","SUPERIOR, TWIN BEDS, CITY VIEW"
"11069","SUPERIOR, TWIN BEDS, SOFA"
"12037","SUPERIOR, TWIN BEDS, WITH VIEW"
"12018","SUPERIOR, WITH VIEW"
"10798","SUPREMA 2 ADULTOS"
"297","SUPREME"
"5049","SUPREME (2PAX)"
"5054","SUPREME (2PAX+1CHD)"
"10837","SUPREME 2 ADULTS <BR />"
"10851","SUPREME DOUBLE ROOM (2+1)"
"318","SUPREME ROOM"
"5100","SUPREME VISTA MAR   ESTANDARD"
"5052","SUPREME VISTA MAR (2PAX)"
"11319","TEJO ROOM"
"288","TEMATIC DOUBLE ROOM GRAN VÍA VIEW"
"240","TERRACE AND HYDROMASSAGE BATHTUB + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"836","TERRACE JACUZZI SUITE"
"11313","TERRACE ROOM"
"12461","TERRACE ROOM DOUBLE BED"
"11339","TERRACE ROOM NONREFUNDABLE"
"249","THE ARTIST JUNIOR SUITE"
"250","THE ARTIST JUNIOR SUITE WITH TERRACE"
"251","THE ARTIST JUNIOR SUITE WITH TERRACE ROOF VIEW"
"12902","THE DELUXE AVENUE"
"12877","THE DELUXE AVENUE SINGLE USE"
"14519","THE DELUXE AVENUE SINGLE USE    NO REEMBOLSABLE"
"14518","THE DELUXE AVENUE SINGLE USE   TARIFA EMPAQUETADA"
"14505","THE DELUXE AVENUE SINGLE USE   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"252","THE FINE ARTS SUITE WITH TERRACE"
"186","THE INNSIDE PREMIUM ROOM"
"221","THE INNSIDE PREMIUM ROOM- TARIFA NO REEMBOLSABLE"
"224","THE INNSIDE ROOM GRAN VIA VIEW"
"222","THE INNSIDE ROOM GRAN VIA VIEW- TARIFA NO REEMBOLSABLE"
"525","THE LEVEL"
"1570","THE LEVEL PENTHOUSE SUITE   PACKAGE RATE"
"524","THE LEVEL PREMIUM"
"1569","THE LEVEL SUITE PRESIDENCIAL   PACKAGE RATE"
"1567","THE LEVEL SUPREME   PACKAGE RATE"
"1568","THE LEVEL SUPREME JUNIOR SUITE   PACKAGE RATE"
"1260","THE LEVEL SUPREME ROOM"
"12798","THE MICRO (SHARED BATHROOM)"
"12895","THE SQUARE   DOUBLE ROOM"
"14515","THE SQUARE   DOUBLE ROOM   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"11985","THE SQUARE  DOUBLE ROOM"
"12811","THE STANDARD ROOM"
"187","THE STUDIO"
"223","THE STUDIO- TARIFA NO REEMBOLSABLE"
"12922","THE SUPERIOR ROOMS   DOUBLE OR TWIN"
"5432","THE UNIQUE"
"12939","THREE BEDROOM APARTMENT"
"13672","THREE BEDROOM APARTMENT   NON REFUNDABLE"
"743","TOURIST"
"725","TOURIST + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"6680","TRADITIONAL DOUBLE OR TWIN ROOM,1 QUEEN BED,NONSMOKING + SAVE19%"
"6658","TRADITIONAL DOUBLE OR TWIN ROOM,1 QUEEN BED,NONSMOKING + SAVE25%"
"6681","TRADITIONAL DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE19%"
"6657","TRADITIONAL DOUBLE OR TWIN ROOM,2 TWIN BEDS,NONSMOKING + SAVE25%"
"6380","TRADITIONAL DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + BOOK NOW AND SAVE"
"9278","TRADITIONAL DOUBLE ROOM,1 DOUBLE BED,NONSMOKING + SAVE11%"
"6376","TRADITIONAL ROOM COURTYARD VIEW,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
"6368","TRADITIONAL ROOM, BALCONY,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
"8787","TRADITIONAL ROOM, BALCONY,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"9257","TRADITIONAL ROOM, BALCONY,1 QUEEN BED,NONSMOKING"
"6367","TRADITIONAL ROOM, BALCONY,1 QUEEN BED,NONSMOKING + BOOK EARLY AND SAVE"
"8807","TRADITIONAL ROOM, BALCONY,1 QUEEN BED,NONSMOKING + SAVE10%"
"6434","TRADITIONAL ROOM,1 DOUBLE BED,NONSMOKING"
"6346","TRADITIONAL ROOM,1 DOUBLE BED,NONSMOKING + BOOK EARLY AND SAVE"
"8782","TRADITIONAL ROOM,1 DOUBLE BED,NONSMOKING + PRIVATE SALE: SAVE 10%"
"9248","TRADITIONAL ROOM,1 QUEEN BED,NONSMOKING"
"6356","TRADITIONAL ROOM,1 QUEEN BED,NONSMOKING + BOOK EARLY AND SAVE"
"6425","TRADITIONAL ROOM,1 QUEEN BED,NONSMOKING + SAVE10%"
"138","TRIPLE"
"5070","TRIPLE   ESTANDARD NO REEMBOLSABLE"
"5075","TRIPLE   ESTANDARD OPACA"
"5071","TRIPLE   ESTANDARD OPACA NRF"
"5074","TRIPLE   ESTANDARD PÚBLICA"
"5069","TRIPLE   ESTANDARD TRIPLE STANDARD"
"159","TRIPLE   TARIFA EMPAQUETADA"
"5515","TRIPLE + EXCLUSIVE DISCOUNT"
"3239","TRIPLE 2 ADULTS + 1 CHILD"
"1382","TRIPLE BASIC"
"14422","TRIPLE CAPACIDAD 1"
"12633","TRIPLE CAPACITY 1"
"3270","TRIPLE CAPACITY 2 + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"1654","TRIPLE COMFORT"
"14878","TRIPLE CON BALCÓN"
"14692","TRIPLE CON CAMA DOBLE"
"769","TRIPLE DELUXE"
"806","TRIPLE DELUXE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"761","TRIPLE DELUXE WITH JACUZZI"
"6139","TRIPLE DOS CAMAS    NO REEMBOLSABLE"
"4738","TRIPLE DOS CAMAS   TARIFA EMPAQUETADA    NO REEMBOLSABLE"
"783","TRIPLE EXECUTIVE"
"14508","TRIPLE EXECUTIVE    NO REEMBOLSABLE"
"14757","TRIPLE EXECUTIVE (FOR 1 ADULTS, 0 CHILDREN AND 0 INFANTS)"
"12306","TRIPLE EXECUTIVE + NONREFUNDABLE RATE. NO AMENDMENTS PERMITTED"
"12039","TRIPLE EXECUTIVE BB"
"12010","TRIPLE EXECUTIVE BB  NON REFUNDABLE"
"12000","TRIPLE EXECUTIVE BED RO"
"11977","TRIPLE EXECUTIVE RO  NON REFUNDABLE"
"809","TRIPLE LUXE ROOM"
"12861","TRIPLE PARTIAL SEA VIEW"
